country,neighbourhood,count
Cameroon,Stonegate-Queensway,10
Cameroon,Tam O'Shanter-Sullivan,0
Cameroon,Taylor-Massey,40
Cameroon,The Beaches,0
Cameroon,Thistletown-Beaumond Heights,0
Cameroon,Thorncliffe Park,0
Cameroon,Trinity-Bellwoods,0
Cameroon,University,0
Cameroon,Victoria Village,45
Cameroon,Waterfront Communities-The Island,10
Cameroon,West Hill,0
Cameroon,West Humber-Clairville,0
Cameroon,Westminster-Branson,0
Cameroon,Weston,20
Cameroon,Weston-Pelham Park,0
Cameroon,Wexford/Maryvale,35
Cameroon,Willowdale East,0
Cameroon,Willowdale West,0
Cameroon,Willowridge-Martingrove-Richview,25
Cameroon,Woburn,0
Cameroon,Woodbine Corridor,0
Cameroon,Woodbine-Lumsden,0
Cameroon,Wychwood,0
Cameroon,Yonge-Eglinton,0
Cameroon,Yonge-St.Clair,0
Cameroon,York University Heights,25
Cameroon,Yorkdale-Glen Park,0
China,Agincourt North,1460
China,Agincourt South-Malvern West,980
China,Alderwood,0
China,Annex,80
China,Banbury-Don Mills,410
China,Bathurst Manor,50
China,Bay Street Corridor,680
China,Bayview Village,530
China,Bayview Woods-Steeles,395
China,Bedford Park-Nortown,110
China,Beechborough-Greenbrook,0
China,Bendale,430
China,Birchcliffe-Cliffside,10
China,Black Creek,0
China,Blake-Jones,25
China,Briar Hill-Belgravia,25
China,Bridle Path-Sunnybrook-York Mills,80
China,Broadview North,30
China,Brookhaven-Amesbury,10
China,Cabbagetown-South St. James Town,10
China,Caledonia-Fairbank,10
China,Casa Loma,25
China,Centennial Scarborough,0
China,Church-Yonge Corridor,225
China,City of Toronto,23840
China,Clairlea-Birchmount,130
China,Clanton Park,0
China,Cliffcrest,70
China,Corso Italia-Davenport,0
China,Danforth,25
China,Danforth East York,30
China,Don Valley Village,780
China,Dorset Park,170
China,Dovercourt-Wallace Emerson-Junction,115
China,Downsview-Roding-CFB,40
China,Dufferin Grove,35
China,East End-Danforth,80
China,Edenbridge-Humber Valley,15
China,Eglinton East,50
China,Elms-Old Rexdale,10
China,Englemount-Lawrence,30
China,Eringate-Centennial-West Deane,30
China,Etobicoke West Mall,10
China,Flemingdon Park,40
China,Forest Hill North,25
China,Forest Hill South,70
China,Glenfield-Jane Heights,0
China,Greenwood-Coxwell,60
China,Guildwood,0
China,Henry Farm,395
China,High Park North,30
China,High Park-Swansea,35
China,Highland Creek,30
China,Hillcrest Village,640
China,Humber Heights-Westmount,0
China,Humber Summit,0
China,Humbermede,0
China,Humewood-Cedarvale,0
China,Ionview,25
China,Islington-City Centre West,150
China,Junction Area,35
China,Keelesdale-Eglinton West,0
China,Kennedy Park,20
China,Kensington-Chinatown,375
China,Kingsview Village-The Westway,0
China,Kingsway South,10
China,L'Amoreaux,1575
China,Lambton Baby Point,15
China,Lansing-Westgate,130
China,Lawrence Park North,45
China,Lawrence Park South,35
China,Leaside-Bennington,10
China,Little Portugal,35
China,Long Branch,40
China,Malvern,220
China,Maple Leaf,20
China,Markland Wood,10
China,Milliken,1960
China,Mimico (includes Humber Bay Shores),115
China,Morningside,20
China,Moss Park,70
China,Mount Dennis,20
China,Mount Olive-Silverstone-Jamestown,0
China,Mount Pleasant East,65
China,Mount Pleasant West,145
China,New Toronto,25
China,Newtonbrook East,355
China,Newtonbrook West,235
China,Niagara,150
China,North Riverdale,15
China,North St. James Town,75
China,O'Connor-Parkview,20
China,Oakridge,65
China,Oakwood Village,75
China,Old East York,30
China,Palmerston-Little Italy,55
China,Parkwoods-Donalda,250
China,Pelmo Park-Humberlea,10
China,Playter Estates-Danforth,15
China,Pleasant View,575
China,Princess-Rosethorn,60
China,Regent Park,80
China,Rexdale-Kipling,0
China,Rockcliffe-Smythe,25
China,Roncesvalles,50
China,Rosedale-Moore Park,90
China,Rouge,90
China,Runnymede-Bloor West Village,0
China,Rustic,0
China,Scarborough Village,45
China,South Parkdale,135
China,South Riverdale,235
China,St.Andrew-Windfields,485
China,Steeles,1505
China,Stonegate-Queensway,0
China,Tam O'Shanter-Sullivan,645
China,Taylor-Massey,35
China,The Beaches,25
China,Thistletown-Beaumond Heights,0
China,Thorncliffe Park,20
China,Trinity-Bellwoods,210
China,University,35
China,Victoria Village,40
China,Waterfront Communities-The Island,850
China,West Hill,20
China,West Humber-Clairville,0
China,Westminster-Branson,65
China,Weston,0
China,Weston-Pelham Park,10
China,Wexford/Maryvale,145
China,Willowdale East,2210
China,Willowdale West,375
China,Willowridge-Martingrove-Richview,20
China,Woburn,280
China,Woodbine Corridor,35
China,Woodbine-Lumsden,15
China,Wychwood,30
China,Yonge-Eglinton,50
China,Yonge-St.Clair,50
China,York University Heights,75
China,Yorkdale-Glen Park,60
Colombia,Agincourt North,0
Colombia,Agincourt South-Malvern West,0
Colombia,Alderwood,0
Colombia,Annex,0
Colombia,Banbury-Don Mills,10
Colombia,Bathurst Manor,35
Colombia,Bay Street Corridor,25
Colombia,Bayview Village,15
Colombia,Bayview Woods-Steeles,0
Colombia,Bedford Park-Nortown,0
Colombia,Beechborough-Greenbrook,10
Colombia,Bendale,0
Colombia,Birchcliffe-Cliffside,15
Colombia,Black Creek,15
Colombia,Blake-Jones,0
Colombia,Briar Hill-Belgravia,40
Colombia,Bridle Path-Sunnybrook-York Mills,0
Colombia,Broadview North,15
Colombia,Brookhaven-Amesbury,35
Colombia,Cabbagetown-South St. James Town,0
Colombia,Caledonia-Fairbank,0
Colombia,Casa Loma,0
Colombia,Centennial Scarborough,0
Colombia,Church-Yonge Corridor,20
Colombia,City of Toronto,1430
Colombia,Clairlea-Birchmount,10
Colombia,Clanton Park,10
Colombia,Cliffcrest,0
Colombia,Corso Italia-Davenport,35
Colombia,Danforth,20
Colombia,Danforth East York,0
Colombia,Don Valley Village,0
Colombia,Dorset Park,0
Colombia,Dovercourt-Wallace Emerson-Junction,30
Colombia,Downsview-Roding-CFB,30
Colombia,Dufferin Grove,10
Colombia,East End-Danforth,0
Colombia,Edenbridge-Humber Valley,35
Colombia,Eglinton East,20
Colombia,Elms-Old Rexdale,10
Colombia,Englemount-Lawrence,0
Colombia,Eringate-Centennial-West Deane,0
Colombia,Etobicoke West Mall,10
Colombia,Flemingdon Park,0
Colombia,Forest Hill North,10
Colombia,Forest Hill South,0
Colombia,Glenfield-Jane Heights,30
Colombia,Greenwood-Coxwell,0
Colombia,Guildwood,0
Colombia,Henry Farm,20
Colombia,High Park North,0
Colombia,High Park-Swansea,0
Colombia,Highland Creek,0
Colombia,Hillcrest Village,10
Colombia,Humber Heights-Westmount,20
Colombia,Humber Summit,0
Colombia,Humbermede,35
Colombia,Humewood-Cedarvale,0
Colombia,Ionview,0
Colombia,Islington-City Centre West,25
Colombia,Junction Area,10
Colombia,Keelesdale-Eglinton West,0
Colombia,Kennedy Park,0
Colombia,Kensington-Chinatown,0
Colombia,Kingsview Village-The Westway,0
Colombia,Kingsway South,0
Colombia,L'Amoreaux,0
Colombia,Lambton Baby Point,0
Colombia,Lansing-Westgate,10
Colombia,Lawrence Park North,0
Colombia,Lawrence Park South,0
Colombia,Leaside-Bennington,0
Colombia,Little Portugal,10
Colombia,Long Branch,0
Colombia,Malvern,10
Colombia,Maple Leaf,30
Colombia,Markland Wood,0
Colombia,Milliken,0
Colombia,Mimico (includes Humber Bay Shores),35
Colombia,Morningside,0
Colombia,Moss Park,0
Colombia,Mount Dennis,0
Colombia,Mount Olive-Silverstone-Jamestown,20
Colombia,Mount Pleasant East,0
Colombia,Mount Pleasant West,50
Colombia,New Toronto,0
Colombia,Newtonbrook East,40
Colombia,Newtonbrook West,0
Colombia,Niagara,25
Colombia,North Riverdale,0
Colombia,North St. James Town,15
Colombia,O'Connor-Parkview,35
Colombia,Oakridge,0
Colombia,Oakwood Village,25
Colombia,Old East York,15
Colombia,Palmerston-Little Italy,0
Colombia,Parkwoods-Donalda,100
Colombia,Pelmo Park-Humberlea,0
Colombia,Playter Estates-Danforth,0
Colombia,Pleasant View,0
Colombia,Princess-Rosethorn,0
Colombia,Regent Park,0
Colombia,Rexdale-Kipling,10
Colombia,Rockcliffe-Smythe,0
Colombia,Roncesvalles,10
Colombia,Rosedale-Moore Park,15
Colombia,Rouge,0
Colombia,Runnymede-Bloor West Village,10
Colombia,Rustic,0
Colombia,Scarborough Village,0
Colombia,South Parkdale,10
Colombia,South Riverdale,0
Colombia,St.Andrew-Windfields,20
Colombia,Steeles,0
Colombia,Stonegate-Queensway,0
Colombia,Tam O'Shanter-Sullivan,0
Colombia,Taylor-Massey,10
Colombia,The Beaches,0
Colombia,Thistletown-Beaumond Heights,0
Colombia,Thorncliffe Park,60
Colombia,Trinity-Bellwoods,10
Colombia,University,0
Colombia,Victoria Village,10
Colombia,Waterfront Communities-The Island,35
Colombia,West Hill,0
Colombia,West Humber-Clairville,10
Colombia,Westminster-Branson,0
Colombia,Weston,15
Colombia,Weston-Pelham Park,0
Colombia,Wexford/Maryvale,45
Colombia,Willowdale East,0
Colombia,Willowdale West,10
Colombia,Willowridge-Martingrove-Richview,10
Colombia,Woburn,15
Colombia,Woodbine Corridor,0
Colombia,Woodbine-Lumsden,0
Colombia,Wychwood,15
Colombia,Yonge-Eglinton,10
Colombia,Yonge-St.Clair,10
Colombia,York University Heights,20
Colombia,Yorkdale-Glen Park,20
Cuba,Agincourt North,10
Cuba,Agincourt South-Malvern West,0
Cuba,Alderwood,0
Cuba,Annex,10
Cuba,Banbury-Don Mills,0
Cuba,Bathurst Manor,0
Cuba,Bay Street Corridor,20
Cuba,Bayview Village,0
Cuba,Bayview Woods-Steeles,0
Cuba,Bedford Park-Nortown,10
Cuba,Beechborough-Greenbrook,0
Cuba,Bendale,0
Cuba,Birchcliffe-Cliffside,0
Cuba,Black Creek,10
Cuba,Blake-Jones,0
Cuba,Briar Hill-Belgravia,15
Cuba,Bridle Path-Sunnybrook-York Mills,0
Cuba,Broadview North,0
Cuba,Brookhaven-Amesbury,15
Cuba,Cabbagetown-South St. James Town,10
Cuba,Caledonia-Fairbank,10
Cuba,Casa Loma,0
Cuba,Centennial Scarborough,10
Cuba,Church-Yonge Corridor,0
Cuba,City of Toronto,770
Cuba,Clairlea-Birchmount,0
Cuba,Clanton Park,25
Cuba,Cliffcrest,0
Cuba,Corso Italia-Davenport,15
Cuba,Danforth,0
Cuba,Danforth East York,0
Cuba,Don Valley Village,10
Cuba,Dorset Park,0
Cuba,Dovercourt-Wallace Emerson-Junction,35
Cuba,Downsview-Roding-CFB,0
Cuba,Dufferin Grove,0
Cuba,East End-Danforth,0
Cuba,Edenbridge-Humber Valley,10
Cuba,Eglinton East,20
Cuba,Elms-Old Rexdale,0
Cuba,Englemount-Lawrence,20
Cuba,Eringate-Centennial-West Deane,0
Cuba,Etobicoke West Mall,0
Cuba,Flemingdon Park,0
Cuba,Forest Hill North,0
Cuba,Forest Hill South,10
Cuba,Glenfield-Jane Heights,0
Cuba,Greenwood-Coxwell,10
Cuba,Guildwood,0
Cuba,Henry Farm,0
Cuba,High Park North,20
Cuba,High Park-Swansea,10
Cuba,Highland Creek,0
Cuba,Hillcrest Village,0
Cuba,Humber Heights-Westmount,10
Cuba,Humber Summit,20
Cuba,Humbermede,15
Cuba,Humewood-Cedarvale,0
Cuba,Ionview,0
Cuba,Islington-City Centre West,10
Cuba,Junction Area,0
Cuba,Keelesdale-Eglinton West,10
Cuba,Kennedy Park,0
Cuba,Kensington-Chinatown,0
Cuba,Kingsview Village-The Westway,15
Cuba,Kingsway South,0
Cuba,L'Amoreaux,0
Cuba,Lambton Baby Point,0
Cuba,Lansing-Westgate,0
Cuba,Lawrence Park North,0
Cuba,Lawrence Park South,0
Cuba,Leaside-Bennington,10
Cuba,Little Portugal,0
Cuba,Long Branch,25
Cuba,Malvern,25
Cuba,Maple Leaf,20
Cuba,Markland Wood,10
Cuba,Milliken,0
Cuba,Mimico (includes Humber Bay Shores),0
Cuba,Morningside,10
Cuba,Moss Park,0
Cuba,Mount Dennis,0
Cuba,Mount Olive-Silverstone-Jamestown,0
Cuba,Mount Pleasant East,0
Cuba,Mount Pleasant West,10
Cuba,New Toronto,10
Cuba,Newtonbrook East,10
Cuba,Newtonbrook West,10
Cuba,Niagara,10
Cuba,North Riverdale,0
Cuba,North St. James Town,10
Cuba,O'Connor-Parkview,10
Cuba,Oakridge,0
Cuba,Oakwood Village,20
Cuba,Old East York,0
Cuba,Palmerston-Little Italy,0
Cuba,Parkwoods-Donalda,40
Cuba,Pelmo Park-Humberlea,0
Cuba,Playter Estates-Danforth,0
Cuba,Pleasant View,0
Cuba,Princess-Rosethorn,0
Cuba,Regent Park,0
Cuba,Rexdale-Kipling,0
Cuba,Rockcliffe-Smythe,0
Cuba,Roncesvalles,0
Cuba,Rosedale-Moore Park,0
Cuba,Rouge,10
Cuba,Runnymede-Bloor West Village,0
Cuba,Rustic,10
Cuba,Scarborough Village,20
Cuba,South Parkdale,20
Cuba,South Riverdale,0
Cuba,St.Andrew-Windfields,10
Cuba,Steeles,0
Cuba,Stonegate-Queensway,10
Cuba,Tam O'Shanter-Sullivan,0
Cuba,Taylor-Massey,0
Cuba,The Beaches,0
Cuba,Thistletown-Beaumond Heights,0
Cuba,Thorncliffe Park,0
Cuba,Trinity-Bellwoods,0
Cuba,University,0
Cuba,Victoria Village,20
Cuba,Waterfront Communities-The Island,15
Cuba,West Hill,0
Cuba,West Humber-Clairville,10
Cuba,Westminster-Branson,10
Cuba,Weston,25
Cuba,Weston-Pelham Park,15
Cuba,Wexford/Maryvale,10
Cuba,Willowdale East,0
Cuba,Willowdale West,0
Cuba,Willowridge-Martingrove-Richview,20
Cuba,Woburn,20
Cuba,Woodbine Corridor,0
Cuba,Woodbine-Lumsden,0
Cuba,Wychwood,0
Cuba,Yonge-Eglinton,0
Cuba,Yonge-St.Clair,0
Cuba,York University Heights,0
Cuba,Yorkdale-Glen Park,10
Côte d'Ivoire,Agincourt North,0
Côte d'Ivoire,Agincourt South-Malvern West,0
Côte d'Ivoire,Alderwood,0
Côte d'Ivoire,Annex,0
Côte d'Ivoire,Banbury-Don Mills,0
Côte d'Ivoire,Bathurst Manor,0
Côte d'Ivoire,Bay Street Corridor,0
Côte d'Ivoire,Bayview Village,0
Côte d'Ivoire,Bayview Woods-Steeles,0
Côte d'Ivoire,Bedford Park-Nortown,0
Côte d'Ivoire,Beechborough-Greenbrook,0
Côte d'Ivoire,Bendale,0
Côte d'Ivoire,Birchcliffe-Cliffside,0
Côte d'Ivoire,Black Creek,0
Côte d'Ivoire,Blake-Jones,0
Côte d'Ivoire,Briar Hill-Belgravia,0
Côte d'Ivoire,Bridle Path-Sunnybrook-York Mills,0
Côte d'Ivoire,Broadview North,0
Côte d'Ivoire,Brookhaven-Amesbury,0
Côte d'Ivoire,Cabbagetown-South St. James Town,0
Côte d'Ivoire,Caledonia-Fairbank,0
Côte d'Ivoire,Casa Loma,0
Côte d'Ivoire,Centennial Scarborough,0
Côte d'Ivoire,Church-Yonge Corridor,0
Côte d'Ivoire,City of Toronto,170
Côte d'Ivoire,Clairlea-Birchmount,0
Côte d'Ivoire,Clanton Park,0
Côte d'Ivoire,Cliffcrest,0
Côte d'Ivoire,Corso Italia-Davenport,0
Côte d'Ivoire,Danforth,0
Côte d'Ivoire,Danforth East York,0
Côte d'Ivoire,Don Valley Village,0
Côte d'Ivoire,Dorset Park,0
Côte d'Ivoire,Dovercourt-Wallace Emerson-Junction,0
Côte d'Ivoire,Downsview-Roding-CFB,0
Côte d'Ivoire,Dufferin Grove,0
Côte d'Ivoire,East End-Danforth,0
Côte d'Ivoire,Edenbridge-Humber Valley,0
Côte d'Ivoire,Eglinton East,0
Côte d'Ivoire,Elms-Old Rexdale,0
Côte d'Ivoire,Englemount-Lawrence,0
Côte d'Ivoire,Eringate-Centennial-West Deane,0
Côte d'Ivoire,Etobicoke West Mall,0
Côte d'Ivoire,Flemingdon Park,0
Côte d'Ivoire,Forest Hill North,0
Côte d'Ivoire,Forest Hill South,0
Côte d'Ivoire,Glenfield-Jane Heights,0
Côte d'Ivoire,Greenwood-Coxwell,0
Côte d'Ivoire,Guildwood,0
Côte d'Ivoire,Henry Farm,0
Côte d'Ivoire,High Park North,0
Côte d'Ivoire,High Park-Swansea,0
Côte d'Ivoire,Highland Creek,0
Côte d'Ivoire,Hillcrest Village,0
Côte d'Ivoire,Humber Heights-Westmount,0
Côte d'Ivoire,Humber Summit,0
Côte d'Ivoire,Humbermede,0
Côte d'Ivoire,Humewood-Cedarvale,0
Côte d'Ivoire,Ionview,0
Côte d'Ivoire,Islington-City Centre West,0
Côte d'Ivoire,Junction Area,0
Côte d'Ivoire,Keelesdale-Eglinton West,0
Côte d'Ivoire,Kennedy Park,0
Côte d'Ivoire,Kensington-Chinatown,0
Côte d'Ivoire,Kingsview Village-The Westway,10
Côte d'Ivoire,Kingsway South,0
Côte d'Ivoire,L'Amoreaux,0
Côte d'Ivoire,Lambton Baby Point,0
Côte d'Ivoire,Lansing-Westgate,10
Côte d'Ivoire,Lawrence Park North,0
Côte d'Ivoire,Lawrence Park South,0
Côte d'Ivoire,Leaside-Bennington,0
Côte d'Ivoire,Little Portugal,10
Côte d'Ivoire,Long Branch,0
Côte d'Ivoire,Malvern,0
Côte d'Ivoire,Maple Leaf,0
Côte d'Ivoire,Markland Wood,0
Côte d'Ivoire,Milliken,0
Côte d'Ivoire,Mimico (includes Humber Bay Shores),0
Côte d'Ivoire,Morningside,0
Côte d'Ivoire,Moss Park,0
Côte d'Ivoire,Mount Dennis,0
Côte d'Ivoire,Mount Olive-Silverstone-Jamestown,15
Côte d'Ivoire,Mount Pleasant East,0
Côte d'Ivoire,Mount Pleasant West,0
Côte d'Ivoire,New Toronto,0
Côte d'Ivoire,Newtonbrook East,15
Côte d'Ivoire,Newtonbrook West,0
Côte d'Ivoire,Niagara,10
Côte d'Ivoire,North Riverdale,0
Côte d'Ivoire,North St. James Town,0
Côte d'Ivoire,O'Connor-Parkview,0
Côte d'Ivoire,Oakridge,0
Côte d'Ivoire,Oakwood Village,0
Côte d'Ivoire,Old East York,0
Côte d'Ivoire,Palmerston-Little Italy,0
Côte d'Ivoire,Parkwoods-Donalda,0
Côte d'Ivoire,Pelmo Park-Humberlea,0
Côte d'Ivoire,Playter Estates-Danforth,0
Côte d'Ivoire,Pleasant View,0
Côte d'Ivoire,Princess-Rosethorn,0
Côte d'Ivoire,Regent Park,0
Côte d'Ivoire,Rexdale-Kipling,0
Côte d'Ivoire,Rockcliffe-Smythe,0
Côte d'Ivoire,Roncesvalles,0
Côte d'Ivoire,Rosedale-Moore Park,0
Côte d'Ivoire,Rouge,0
Côte d'Ivoire,Runnymede-Bloor West Village,0
Côte d'Ivoire,Rustic,0
Côte d'Ivoire,Scarborough Village,0
Côte d'Ivoire,South Parkdale,0
Côte d'Ivoire,South Riverdale,0
Côte d'Ivoire,St.Andrew-Windfields,0
Côte d'Ivoire,Steeles,0
Côte d'Ivoire,Stonegate-Queensway,0
Côte d'Ivoire,Tam O'Shanter-Sullivan,0
Côte d'Ivoire,Taylor-Massey,0
Côte d'Ivoire,The Beaches,0
Côte d'Ivoire,Thistletown-Beaumond Heights,0
Côte d'Ivoire,Thorncliffe Park,0
Côte d'Ivoire,Trinity-Bellwoods,0
Côte d'Ivoire,University,0
Côte d'Ivoire,Victoria Village,0
Côte d'Ivoire,Waterfront Communities-The Island,0
Côte d'Ivoire,West Hill,0
Côte d'Ivoire,West Humber-Clairville,0
Côte d'Ivoire,Westminster-Branson,15
Côte d'Ivoire,Weston,0
Côte d'Ivoire,Weston-Pelham Park,0
Côte d'Ivoire,Wexford/Maryvale,0
Côte d'Ivoire,Willowdale East,20
Côte d'Ivoire,Willowdale West,0
Côte d'Ivoire,Willowridge-Martingrove-Richview,40
Côte d'Ivoire,Woburn,0
Côte d'Ivoire,Woodbine Corridor,0
Côte d'Ivoire,Woodbine-Lumsden,0
Côte d'Ivoire,Wychwood,0
Côte d'Ivoire,Yonge-Eglinton,0
Côte d'Ivoire,Yonge-St.Clair,0
Côte d'Ivoire,York University Heights,0
Côte d'Ivoire,Yorkdale-Glen Park,0
Dem. Rep. Congo,Agincourt North,0
Dem. Rep. Congo,Agincourt South-Malvern West,0
Dem. Rep. Congo,Alderwood,0
Dem. Rep. Congo,Annex,0
Dem. Rep. Congo,Banbury-Don Mills,0
Dem. Rep. Congo,Bathurst Manor,10
Dem. Rep. Congo,Bay Street Corridor,0
Dem. Rep. Congo,Bayview Village,0
Dem. Rep. Congo,Bayview Woods-Steeles,0
Dem. Rep. Congo,Bedford Park-Nortown,0
Dem. Rep. Congo,Beechborough-Greenbrook,0
Dem. Rep. Congo,Bendale,10
Dem. Rep. Congo,Birchcliffe-Cliffside,0
Dem. Rep. Congo,Black Creek,10
Dem. Rep. Congo,Blake-Jones,10
Dem. Rep. Congo,Briar Hill-Belgravia,0
Dem. Rep. Congo,Bridle Path-Sunnybrook-York Mills,0
Dem. Rep. Congo,Broadview North,0
Dem. Rep. Congo,Brookhaven-Amesbury,0
Dem. Rep. Congo,Cabbagetown-South St. James Town,0
Dem. Rep. Congo,Caledonia-Fairbank,0
Dem. Rep. Congo,Casa Loma,0
Dem. Rep. Congo,Centennial Scarborough,0
Dem. Rep. Congo,Church-Yonge Corridor,0
Dem. Rep. Congo,City of Toronto,330
Dem. Rep. Congo,Clairlea-Birchmount,0
Dem. Rep. Congo,Clanton Park,0
Dem. Rep. Congo,Cliffcrest,15
Dem. Rep. Congo,Corso Italia-Davenport,0
Dem. Rep. Congo,Danforth,0
Dem. Rep. Congo,Danforth East York,0
Dem. Rep. Congo,Don Valley Village,0
Dem. Rep. Congo,Dorset Park,10
Dem. Rep. Congo,Dovercourt-Wallace Emerson-Junction,0
Dem. Rep. Congo,Downsview-Roding-CFB,0
Dem. Rep. Congo,Dufferin Grove,0
Dem. Rep. Congo,East End-Danforth,0
Dem. Rep. Congo,Edenbridge-Humber Valley,0
Dem. Rep. Congo,Eglinton East,15
Dem. Rep. Congo,Elms-Old Rexdale,0
Dem. Rep. Congo,Englemount-Lawrence,0
Dem. Rep. Congo,Eringate-Centennial-West Deane,0
Dem. Rep. Congo,Etobicoke West Mall,0
Dem. Rep. Congo,Flemingdon Park,20
Dem. Rep. Congo,Forest Hill North,0
Dem. Rep. Congo,Forest Hill South,0
Dem. Rep. Congo,Glenfield-Jane Heights,0
Dem. Rep. Congo,Greenwood-Coxwell,0
Dem. Rep. Congo,Guildwood,10
Dem. Rep. Congo,Henry Farm,0
Dem. Rep. Congo,High Park North,0
Dem. Rep. Congo,High Park-Swansea,0
Dem. Rep. Congo,Highland Creek,10
Dem. Rep. Congo,Hillcrest Village,0
Dem. Rep. Congo,Humber Heights-Westmount,0
Dem. Rep. Congo,Humber Summit,0
Dem. Rep. Congo,Humbermede,10
Dem. Rep. Congo,Humewood-Cedarvale,0
Dem. Rep. Congo,Ionview,10
Dem. Rep. Congo,Islington-City Centre West,20
Dem. Rep. Congo,Junction Area,0
Dem. Rep. Congo,Keelesdale-Eglinton West,0
Dem. Rep. Congo,Kennedy Park,0
Dem. Rep. Congo,Kensington-Chinatown,0
Dem. Rep. Congo,Kingsview Village-The Westway,0
Dem. Rep. Congo,Kingsway South,0
Dem. Rep. Congo,L'Amoreaux,10
Dem. Rep. Congo,Lambton Baby Point,0
Dem. Rep. Congo,Lansing-Westgate,0
Dem. Rep. Congo,Lawrence Park North,0
Dem. Rep. Congo,Lawrence Park South,0
Dem. Rep. Congo,Leaside-Bennington,0
Dem. Rep. Congo,Little Portugal,0
Dem. Rep. Congo,Long Branch,0
Dem. Rep. Congo,Malvern,0
Dem. Rep. Congo,Maple Leaf,0
Dem. Rep. Congo,Markland Wood,0
Dem. Rep. Congo,Milliken,0
Dem. Rep. Congo,Mimico (includes Humber Bay Shores),0
Dem. Rep. Congo,Morningside,0
Dem. Rep. Congo,Moss Park,0
Dem. Rep. Congo,Mount Dennis,10
Dem. Rep. Congo,Mount Olive-Silverstone-Jamestown,40
Dem. Rep. Congo,Mount Pleasant East,0
Dem. Rep. Congo,Mount Pleasant West,0
Dem. Rep. Congo,New Toronto,0
Dem. Rep. Congo,Newtonbrook East,0
Dem. Rep. Congo,Newtonbrook West,0
Dem. Rep. Congo,Niagara,0
Dem. Rep. Congo,North Riverdale,0
Dem. Rep. Congo,North St. James Town,0
Dem. Rep. Congo,O'Connor-Parkview,10
Dem. Rep. Congo,Oakridge,10
Dem. Rep. Congo,Oakwood Village,0
Dem. Rep. Congo,Old East York,0
Dem. Rep. Congo,Palmerston-Little Italy,10
Dem. Rep. Congo,Parkwoods-Donalda,20
Dem. Rep. Congo,Pelmo Park-Humberlea,0
Dem. Rep. Congo,Playter Estates-Danforth,0
Dem. Rep. Congo,Pleasant View,0
Dem. Rep. Congo,Princess-Rosethorn,0
Dem. Rep. Congo,Regent Park,0
Dem. Rep. Congo,Rexdale-Kipling,0
Dem. Rep. Congo,Rockcliffe-Smythe,0
